SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeVariance,ResponseTimeStandardDeviation,ResponseTimeMean,ResponseTimeMedian,ResponseTimeMode,ResponseTimeSkewFromMedian,ResponseTimeSkewFromMode,ResponseTimeCoefficientofVariation,Classification
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.01397395133972168,144,10304.887751445975,74,5295.567316715293,24.888888888888886,4.988876515698588,72.66666666666667,74.0,66.0,-0.8017837257372704,1.336306209562123,0.0686542639775035,4.3113379774695204e-05,0.0065660779598398925,0.009285688400268555,0.013883113861083984,0.0,-2.1005349718361552,1.4141910067261791,0.7071180591898811,0.0,0.0,0.013883113861083984,0.013883113861083984,0.013883113861083984,-10.0,-10.0,0.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.231090068817139,95817,10379.814224072226,180374,19539.837511639937,31604.748825678813,177.7772449603121,216.11189358372457,122.0,122.0,1.5881429640458415,0.5293809880152806,0.822616664045095,7.827995106385183,2.797855447728703,5.498792070738027,5.892516613006592,0.17063617706298828,-0.42217106954705985,1.9043713991730455,0.5088127377315407,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.23110318183899,95883,10386.949220612927,180374,19539.809754793197,31597.642659647237,177.75725768487553,215.9945269741986,122.0,122.0,1.5863407468992947,0.5287802489664315,0.8229711195696608,7.832757623733102,2.7987064197112748,5.501710218596589,5.89251708984375,0.17063617706298828,-0.4189151836305984,1.9048350352101506,0.5086975337689063,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.014190912246704102,1590,112043.53690294182,74,5214.604862149494,353652.0,594.6864720169781,416.0,76.0,66.0,1.7151895124509902,0.5885454209390653,1.4295347885023513,3.692602344074203e-05,0.006076678652087999,0.010523676872253418,0.013951897621154785,0.0,-1.692480849414376,1.731813952122907,0.5774292318029725,0.0,0.0,0.013917922973632812,0.013917922973632812,0.013917922973632812,-10.0,-10.0,0.0,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.014191865921020508,2177,153397.7288198236,74,5214.254447711046,287600.16000000003,536.2836562864843,450.2,78.0,66.0,2.0821070843962266,0.7164119127933282,1.191212030845145,3.1693716496192797e-05,0.005629717266097188,0.011257314682006836,0.013985872268676758,0.0,-1.4540113425064594,1.9996234535257558,0.5000941543453045,0.0,0.0,0.013917922973632812,0.013917922973632812,0.013917922973632812,-10.0,-10.0,0.0,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.014352083206176758,1590,110785.31089589182,74,5156.045915909431,353652.0,594.6864720169781,416.0,76.0,66.0,1.7151895124509902,0.5885454209390653,1.4295347885023513,3.714785164277146e-05,0.006094903743519783,0.010552287101745605,0.013928532600402832,0.0,-1.6618369907384911,1.7313295739846584,0.5775907805343485,0.0,0.0,0.013883113861083984,0.013883113861083984,0.013883113861083984,-10.0,-10.0,0.0,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.014353036880493164,2177,151675.21815252237,74,5155.703327187256,287600.16000000003,536.2836562864843,450.2,78.0,66.0,2.0821070843962266,0.7164119127933282,1.191212030845145,3.20295931351211e-05,0.005659469333349294,0.011312437057495118,0.01397395133972168,0.0,-1.4108288916117167,1.9988511980858068,0.5002873655415905,0.0,0.0,0.013883113861083984,0.013883113861083984,0.013883113861083984,-10.0,-10.0,0.0,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.231681108474731,96005,10399.514332429324,180374,19538.58651317751,31579.85393005371,177.70721406305853,215.92109375,122.0,122.0,1.585547794081211,0.5285159313604038,0.8230192380778384,7.837499073680083,2.799553370393228,5.504624258354307,5.892517566680908,0.17063617706298828,-0.41566627637334636,1.9052996587602475,0.5085821009752622,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.231687068939209,96230,10423.88019452847,180374,19538.57389803469,31555.265724170164,177.63801880276125,215.92818110850897,122.0,122.0,1.586285105095682,0.5287617016985607,0.8226717693393342,7.8422162120489975,2.8003957241877435,5.5075337531322806,5.892518043518066,0.17063617706298828,-0.4124248802345077,1.90576550662934,0.5084663752800578,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.231719017028809,96352,10437.059427639566,180374,19538.506281146827,31537.528092075325,177.588085445154,215.85491419656788,122.0,122.0,1.5854934292687197,0.5284978097562398,0.8227196777342477,7.846909286137486,2.8012335293826336,5.510438733837348,5.892518043518066,0.17063617706298828,-0.40919042165498276,1.9062325581798971,0.5083503627726419,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.231723070144653,96577,10461.427326858357,180374,19538.497702918386,31513.012144543824,177.5190472725218,215.86204208885425,122.0,122.0,1.5862304952227486,0.5287434984075828,0.8223726856037546,7.851578229556107,2.8020667782114166,5.513339189282638,5.892518043518066,0.17063617706298828,-0.40596340228279115,1.9067008158991638,0.5082340632439857,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.231736183166504,96699,10474.627749471936,180374,19538.46994987798,31495.325391713006,177.46922378743028,215.78894080996884,122.0,122.0,1.5854400916686437,0.5284800305562146,0.822420385035931,7.856223190374582,2.8028955011513688,5.51623513709719,5.892518520355225,0.17063617706298828,-0.40274428686706226,1.9071702665469852,0.5081174807617678,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.231739044189453,96924,10498.996942618836,180374,19538.463894679644,31470.881385637935,177.40034212379055,215.79610894941635,122.0,122.0,1.5861769119469642,0.5287256373156547,0.8220738686505884,7.860844204325153,2.8037197085880665,5.519126579826444,5.892518997192383,0.17063617706298828,-0.39953253838698827,1.9076409051805387,0.5080006171331974,0.005366118989406044,0.0732537984640117,0.016192433947608584,0.005468130111694336,8.106231689453125e-06,0.43919785980175124,0.2209349966182328,4.523952279257582,False
192.168.1.50,162.247.243.29,56460,443,2025-01-13 21:08:13,0.04987311363220215,3280,65766.89845733161,4793,96103.88545914344,316043.49333333335,562.1774571550636,538.2,130.0,66.0,2.1783157336069108,0.8399483010037427,1.0445512024434478,0.00015118224515238884,0.012295618941411159,0.028951644897460938,0.03556013107299805,0.0,-1.6124002070233299,2.3546309490734902,0.42469500385760417,2.3631810487737917e-06,0.0015372641441124526,0.015801429748535156,0.01632213592529297,0.01371312141418457,-1.0161679346104404,1.3584577135611795,0.09728639550829013,False
192.168.1.50,162.247.243.29,56460,443,2025-01-13 21:08:13,0.049874067306518555,3280,65765.64088590592,4859,97425.38081238318,309355.58984375,556.1974378255891,508.6875,104.0,66.0,2.182790529827472,0.7959179059340018,1.0933971010209393,0.00016738263761140182,0.012937644206400244,0.03025929629802704,0.03556060791015625,0.0,-1.2292759472021937,2.338856735838955,0.42755932190147466,2.3631810487737917e-06,0.0015372641441124526,0.015801429748535156,0.01632213592529297,0.01371312141418457,-1.0161679346104404,1.3584577135611795,0.09728639550829013,False
192.168.1.50,162.247.243.39,56461,443,2025-01-13 21:08:13,0.04743814468383789,2532,53374.76869879881,5596,117964.14124742424,341951.1822222222,584.7659208796475,541.8666666666667,130.0,66.0,2.1129822308066797,0.813772912673901,1.0791693913871447,0.00013969896285339527,0.011819431579115608,0.026152785619099936,0.03270411491394043,0.0,-1.662853898934461,2.2126940237389,0.4519377687432128,7.19356964711753e-07,0.0008481491406066229,0.014280001322428385,0.013761043548583984,0.013602972030639648,1.8356126853110724,0.7982432090946927,0.05939419202115248,False
192.168.1.50,162.247.243.39,56461,443,2025-01-13 21:08:13,0.0474390983581543,2532,53373.69569893554,5662,119353.02726989456,333847.734375,577.7955818237103,512.125,104.0,66.0,2.119045279189355,0.7721156305693525,1.1282315485940158,0.0001575170224030753,0.012550578568459515,0.027483180165290833,0.03270459175109863,0.0,-1.2480886575849757,2.1897938820412626,0.45666398477094516,7.19356964711753e-07,0.0008481491406066229,0.014280001322428385,0.013761043548583984,0.013602972030639648,1.8356126853110724,0.7982432090946927,0.05939419202115248,False
192.168.1.50,162.247.243.39,56461,443,2025-01-13 21:08:13,0.0474390983581543,2532,53373.69569893554,5793,122114.46255289635,322251.5017301038,567.6720018902674,489.70588235294116,130.0,66.0,1.9009527393732901,0.7463920731374113,1.1592100939500958,0.00017029913089398137,0.013049870914839785,0.02865705770604751,0.032705068588256836,0.0474390983581543,-0.930586419273947,-1.4392510680506894,0.45538069709389134,7.19356964711753e-07,0.0008481491406066229,0.014280001322428385,0.013761043548583984,0.013602972030639648,1.8356126853110724,0.7982432090946927,0.05939419202115248,False
192.168.1.50,162.247.243.39,56461,443,2025-01-13 21:08:13,0.04747509956359863,2598,54723.42393973635,5793,122021.86100188324,313768.24999999994,560.1502030705692,466.1666666666667,104.0,66.0,1.9396583167231662,0.7143917193514837,1.2016093022607848,0.0001794183701930605,0.013394714263210712,0.029702504475911457,0.03270554542541504,0.0474390983581543,-0.6725879082956459,-1.324148730141809,0.450962452478502,7.19356964711753e-07,0.0008481491406066229,0.014280001322428385,0.013761043548583984,0.013602972030639648,1.8356126853110724,0.7982432090946927,0.05939419202115248,False
192.168.1.50,162.247.243.39,56461,443,2025-01-13 21:08:13,0.04752516746520996,2695,56706.796498357035,5793,121893.31061780419,304049.45706371195,551.4067981660291,446.7368421052632,97.0,66.0,1.902788521660321,0.6904826769847384,1.2342989120116108,0.00018581366840600739,0.013631348737597736,0.030640539370085065,0.03270602226257324,0.0474390983581543,-0.45457340992044326,-1.2323475329873819,0.44487952946762677,7.19356964711753e-07,0.0008481491406066229,0.014280001322428385,0.013761043548583984,0.013602972030639648,1.8356126853110724,0.7982432090946927,0.05939419202115248,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.03212785720825195,2177,67760.51032251361,140,4357.589088264542,260168.13888888888,510.0667984577009,386.1666666666667,76.0,66.0,1.8242708657249822,0.6276955638648918,1.3208462627303432,8.690858948846706e-05,0.009322477647517695,0.014735738436381022,0.01408839225769043,0.0,0.20831785384745696,1.580667607211128,0.6326440773745995,4.03621824318634e-06,0.0020090341567993164,0.01592695713043213,0.01592695713043213,0.013917922973632812,0.0,1.0,0.1261404887541634,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.03212881088256836,2177,67758.49899820419,206,6411.6907641846865,235553.1020408163,485.33813165752423,340.42857142857144,74.0,66.0,1.6468636238327246,0.5654378947958291,1.4256680325651152,0.00011153621578011312,0.010561070768634832,0.017220463071550642,0.014190912246704102,0.0,0.8605805863484862,1.6305603332091516,0.613286107624041,4.03621824318634e-06,0.0020090341567993164,0.01592695713043213,0.01592695713043213,0.013917922973632812,0.0,1.0,0.1261404887541634,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.03212881088256836,2177,67758.49899820419,1652,51418.02496326749,339796.734375,582.9208645905549,478.625,76.0,66.0,2.0721080224987563,0.7078576614165781,1.2179072647491354,0.0001219037488260355,0.01104100307155267,0.019084006547927856,0.014191389083862305,0.03212881088256836,1.3293948291722142,-1.181487248042767,0.5785474367672288,4.03621824318634e-06,0.0020090341567993164,0.01592695713043213,0.01592695713043213,0.013917922973632812,0.0,1.0,0.1261404887541634,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.03213095664978027,2177,67753.97395504834,3009,93648.00534255418,378243.2839506173,615.0148648208573,576.2222222222222,78.0,66.0,2.4302935622572894,0.8296095776007637,1.0673223647103194,0.0001251710268043996,0.011187985824284888,0.0205336676703559,0.014191865921020508,0.03212881088256836,1.7005210362985281,-1.03639237610078,0.5448605677219949,4.03621824318634e-06,0.0020090341567993164,0.01592695713043213,0.01592695713043213,0.013917922973632812,0.0,1.0,0.1261404887541634,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.249189138412476,96924,10479.188883430701,180475,19512.52129232343,31456.648895631624,177.36022354415215,215.7068429237947,122.0,122.0,1.5850257918816943,0.5283419306272316,0.8222280811314376,7.865542262943707,2.8045574094576327,5.522027095035298,5.892518997192383,0.17063617706298828,-0.39631055606959364,1.9081053216903854,0.507885485020371,0.005315510006369965,0.0729075442349416,0.01620429866718796,0.005572080612182617,8.106231689453125e-06,0.4374945624588637,0.22214700283014518,4.499271812520457,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.03209400177001953,2177,67831.9897780287,140,4362.185837815351,260168.13888888888,510.0667984577009,386.1666666666667,76.0,66.0,1.8242708657249822,0.6276955638648918,1.3208462627303432,8.66737487099398e-05,0.00930987372148193,0.014776031176249186,0.014163017272949219,0.0,0.19753669758768383,1.5871355099215205,0.6300659230095906,3.7207536394134877e-06,0.0019289255142211914,0.015812039375305176,0.015812039375305176,0.013883113861083984,0.0,1.0,0.12199093794528088,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.03209495544433594,2177,67829.9742081179,206,6418.454151066738,235553.1020408163,485.33813165752423,340.42857142857144,74.0,66.0,1.6468636238327246,0.5654378947958291,1.4256680325651152,0.00011101976066611872,0.010536591510831134,0.017250163214547292,0.014352083206176758,0.0,0.8251472989319479,1.6371673132449818,0.6108111198591725,3.7207536394134877e-06,0.0019289255142211914,0.015812039375305176,0.015812039375305176,0.013883113861083984,0.0,1.0,0.12199093794528088,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.03219795227050781,2243,69662.81523606421,3009,93453.14803625377,363848.36,603.1984416425494,525.2,76.0,66.0,2.2340906523736965,0.7612751762911854,1.1485118843155928,0.00012489892229496037,0.011175818640930086,0.021700096130371094,0.02315986156463623,0.03212881088256836,-0.3918546321749321,-0.9331499630821993,0.5150124024238121,4.03621824318634e-06,0.0020090341567993164,0.01592695713043213,0.01592695713043213,0.013917922973632812,0.0,1.0,0.1261404887541634,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.249296188354492,96990,10486.203276971188,180475,19512.29545738092,31449.60777338867,177.34037265492782,215.59052059052058,122.0,122.0,1.5832354334672132,0.5277451444890711,0.8225796392586168,7.870216853558051,2.8053906775274724,5.524923186016898,5.892518997192383,0.17063617706298828,-0.3930958502002275,1.908570899534358,0.5077700780759583,0.005315510006369965,0.0729075442349416,0.01620429866718796,0.005572080612182617,8.106231689453125e-06,0.4374945624588637,0.22214700283014518,4.499271812520457,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.03283882141113281,2373,72262.03310681303,3009,91629.35424289946,343678.9256198347,586.2413544094571,489.27272727272725,78.0,66.0,2.1046249510341233,0.7220110353680281,1.198189315961358,0.00012379829306816893,0.011126468130910587,0.02271270751953125,0.03212785720825195,0.03212881088256836,-2.538581761421044,-0.8462796326965706,0.48987854580272505,4.03621824318634e-06,0.0020090341567993164,0.01592695713043213,0.01592695713043213,0.013917922973632812,0.0,1.0,0.1261404887541634,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.032943010330200195,2531,76829.65140801748,3009,91339.55791652494,323422.0555555555,568.7020797883155,461.6666666666667,104.0,66.0,1.886752375513373,0.6957362751582398,1.231845660191297,0.0001214765606706673,0.011021640561670812,0.023565232753753662,0.032128334045410156,0.03212881088256836,-2.330805811641815,-0.7769785342660923,0.4677076894101627,4.03621824318634e-06,0.0020090341567993164,0.01592695713043213,0.01592695713043213,0.013917922973632812,0.0,1.0,0.1261404887541634,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.250473022460938,96990,10484.869234740754,180597,19523.001641266892,31431.98570596717,177.29068138502703,215.51785714285714,122.0,122.0,1.5824496202329188,0.5274832067443063,0.8226264112653504,7.874874251499757,2.806220634857451,5.5278156936538885,5.892519593238831,0.17063617706298828,-0.3898879814239568,1.909037176210142,0.5076545222155441,0.005267923129487932,0.0725804596946584,0.01606385507316233,0.005468130111694336,8.106231689453125e-06,0.43795775086201855,0.2212131048634638,4.518246670185516,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.250474214553833,96990,10484.86788357347,181162,19584.07707520298,31502.28130610447,177.4888202284991,215.788983708301,122.0,122.0,1.5852657692054701,0.52842192306849,0.8225110345226183,7.879507735671462,2.807046087201181,5.530703714228675,5.892520189285278,0.17063617706298828,-0.38668742566035935,1.9095046431923903,0.5075386844497886,0.005267923129487932,0.0725804596946584,0.01606385507316233,0.005468130111694336,8.106231689453125e-06,0.43795775086201855,0.2212131048634638,4.518246670185516,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.250474214553833,96990,10484.86788357347,181284,19597.265588264076,31484.67454119344,177.43921365130493,215.71627906976744,122.0,122.0,1.5844797292767685,0.5281599097589228,0.8225582900672839,7.8841173935948285,2.8078670541168482,5.533587257252183,5.892520189285278,0.17063617706298828,-0.3834935113899006,1.9099732917646954,0.507422567600597,0.005267923129487932,0.0725804596946584,0.01606385507316233,0.005468130111694336,8.106231689453125e-06,0.43795775086201855,0.2212131048634638,4.518246670185516,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.25047516822815,96990,10484.866802639892,181849,19658.34151142656,31554.71322706625,177.6364636753002,215.98683191324554,122.0,122.0,1.587289511995292,0.5290965039984306,0.8224411743149723,7.888703324767637,2.8086835572502,5.536466333867966,5.892520189285278,0.17063617706298828,-0.38030683930008286,1.91044311238049,0.5073061747108931,0.005267923129487932,0.0725804596946584,0.01606385507316233,0.005468130111694336,8.106231689453125e-06,0.43795775086201855,0.2212131048634638,4.518246670185516,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.03338003158569336,2177,65218.632115766464,1652,49490.6661714498,339796.734375,582.9208645905549,478.625,76.0,66.0,2.0721080224987563,0.7078576614165781,1.2179072647491354,0.00012559867457806462,0.011207081447819706,0.019266396760940552,0.014352560043334961,0.0,1.3153745889555104,1.7191270404025443,0.5816905769604112,3.7207536394134877e-06,0.0019289255142211914,0.015812039375305176,0.015812039375305176,0.013883113861083984,0.0,1.0,0.12199093794528088,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.033380985260009766,2177,65216.768859367185,3008,90111.18085851011,378069.8765432099,614.8738704345875,576.1111111111111,78.0,66.0,2.430308727019334,0.829619106680479,1.067283478092823,0.00013131947453833467,0.011459470953684322,0.020834684371948242,0.014353036880493164,0.0,1.696844693176129,1.8181192182567298,0.5500189371293438,3.7207536394134877e-06,0.0019289255142211914,0.015812039375305176,0.015812039375305176,0.013883113861083984,0.0,1.0,0.12199093794528088,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.250818014144897,96990,10484.478221460862,181971,19670.800973682384,31537.121875868645,177.58694173803616,215.9140866873065,122.0,122.0,1.58650324908194,0.5288344163606467,0.8224889096523984,7.893267586954424,2.809495966709051,5.539341219069419,5.8925206661224365,0.17063617706298828,-0.37712755373703577,1.9109139524037655,0.5071895475651944,0.005267923129487932,0.0725804596946584,0.01606385507316233,0.005468130111694336,8.106231689453125e-06,0.43795775086201855,0.2212131048634638,4.518246670185516,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.250819206237793,96990,10484.476870394354,182536,19731.874110880544,31606.905020728547,177.78330917363573,216.18406805877802,122.0,122.0,1.5893066986416233,0.5297688995472078,0.8223700792109178,7.897808304425489,2.8103039523200133,5.542211658347972,5.892521142959595,0.17063617706298828,-0.37395544100035427,1.9113859470078112,0.5070726499748499,0.005267923129487932,0.0725804596946584,0.01606385507316233,0.005468130111694336,8.106231689453125e-06,0.43795775086201855,0.2212131048634638,4.518246670185516,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.03376913070678711,2243,66421.60911619764,3008,89075.4347844505,363682.08999999997,603.0606022614974,525.1,76.0,66.0,2.2341038279529126,0.7612833573912137,1.148468105620829,0.0001332445182634956,0.011543158937807952,0.02212812900543213,0.023223519325256348,0.0,-0.2846855853911249,1.9169907583057386,0.5216509238071722,3.7207536394134877e-06,0.0019289255142211914,0.015812039375305176,0.015812039375305176,0.013883113861083984,0.0,1.0,0.12199093794528088,False
192.168.1.50,162.159.61.4,55101,443,2025-01-13 21:08:04,9.250893115997314,97056,10491.527551233268,182536,19731.716463607772,31599.896457075694,177.7635971088448,216.06800618238023,122.0,122.0,1.5875242352029302,0.5291747450676435,0.822720588067059,7.902325986455497,2.8111076084802407,5.545077718207051,5.892521619796753,0.17063617706298828,-0.37079039650588735,1.9118590568824323,0.5069554930222305,0.005267923129487932,0.0725804596946584,0.01606385507316233,0.005468130111694336,8.106231689453125e-06,0.43795775086201855,0.2212131048634638,4.518246670185516,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.03408193588256836,2373,69626.3266316894,3008,88257.89739069605,343521.23966942145,586.1068500447861,489.1818181818182,78.0,66.0,2.104642616702391,0.7220216213980124,1.1981370285249298,0.00013294076031027447,0.011529993942334683,0.023214838721535423,0.03209400177001953,0.0,-2.310277809223077,2.013430261771213,0.4966648306558682,3.7207536394134877e-06,0.0019289255142211914,0.015812039375305176,0.015812039375305176,0.013883113861083984,0.0,1.0,0.12199093794528088,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.03420400619506836,2548,74494.19771089208,3008,87942.91472306255,322434.8333333333,567.8334556305514,463.0,104.0,66.0,1.8966828905916506,0.6991486606916298,1.2264221503899597,0.0001310872234745217,0.011449332883383281,0.024130602677663166,0.032094478607177734,0.0,-2.0867266269476934,2.1075990124004993,0.47447355693198323,3.7207536394134877e-06,0.0019289255142211914,0.015812039375305176,0.015812039375305176,0.013883113861083984,0.0,1.0,0.12199093794528088,False
192.168.1.50,31.13.83.36,56466,443,2025-01-13 21:08:13,0.0,78,-1.0,0,-1.0,0.0,0.0,78.0,78.0,78.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,-10.0,-1.0,False
192.168.1.50,162.247.243.39,56461,443,2025-01-13 21:08:13,0.061016082763671875,2695,44168.682713347924,5859,96023.86345733042,295732.6099999999,543.8130285309464,427.7,87.5,66.0,1.8767479748637932,0.6651183054166511,1.271482414147642,0.00022034998271735161,0.0148441902007941,0.03215931653976441,0.032706499099731445,0.0474390983581543,-0.1105851958036282,-1.029344249278919,0.46158288788381213,6.562658647624176e-07,0.000810102379185753,0.014082729816436768,0.013682007789611816,0.013490915298461914,1.4839680901606165,0.7305428710994477,0.05752452754154495,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.04903388023376465,2531,51617.371252972094,3075,62711.74105210952,309659.5621301775,556.4706300697077,431.2307692307692,78.0,66.0,1.9043095006821162,0.6563343139691266,1.2904242224235105,0.0001581903403441239,0.012577374143442021,0.025524359482985277,0.03212881088256836,0.03212881088256836,-1.575317230193088,-0.525105743397696,0.4927596381733375,2.696782694834433e-06,0.0016421883859150976,0.015981594721476238,0.016090869903564453,0.013917922973632812,-0.19962724683500094,1.256659568136855,0.10275497624203342,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.049034833908081055,2531,51616.3673511064,3320,67706.9694214434,289841.3520408163,538.3691596300964,417.92857142857144,104.0,66.0,1.7493307286264281,0.6536937808071605,1.288184623965365,0.00018355251654408482,0.013548155466486382,0.027203679084777832,0.03212881088256836,0.03212881088256836,-1.090583543266903,-0.3635278477556344,0.4980265876635571,2.696782694834433e-06,0.0016421883859150976,0.015981594721476238,0.016090869903564453,0.013917922973632812,-0.19962724683500094,1.256659568136855,0.10275497624203342,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.04903602600097656,2531,51615.112528686455,3460,70560.36718658835,275324.9066666666,524.7141189892517,399.4,130.0,66.0,1.540267301281739,0.6353936132731153,1.3137559313701845,0.00020097398969078819,0.014176529536201313,0.02865916887919108,0.03212881088256836,0.03212881088256836,-0.7342365410061407,-0.24474551366871353,0.4946594786457552,2.696782694834433e-06,0.0016421883859150976,0.015981594721476238,0.016090869903564453,0.013917922973632812,-0.19962724683500094,1.256659568136855,0.10275497624203342,False
192.168.1.50,31.13.83.4,56464,443,2025-01-13 21:08:13,0.049037933349609375,2531,51613.104939712175,3557,72535.6832360949,263475.25,513.2984024911825,380.5,113.5,66.0,1.560495797595551,0.6127040303917612,1.3490102562186137,0.00021274675056992542,0.014585840756361131,0.029932841658592224,0.032129883766174316,0.03212881088256836,-0.4518852517892584,-0.1505548607486638,0.48728553482239345,2.696782694834433e-06,0.0016421883859150976,0.015981594721476238,0.016090869903564453,0.013917922973632812,-0.19962724683500094,1.256659568136855,0.10275497624203342,False
192.168.1.50,31.13.83.36,56466,443,2025-01-13 21:08:13,0.013940095901489258,78,5595.370401409294,74,5308.42832954215,4.0,2.0,76.0,76.0,74.0,0.0,1.0,0.02631578947368421,4.85815684356794e-05,0.006970047950744629,0.006970047950744629,0.006970047950744629,0.0,0.0,1.0,1.0,0.0,0.0,0.013940095901489258,0.013940095901489258,0.013940095901489258,-10.0,-10.0,0.0,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.04900097846984863,2548,51998.961644568786,3074,62733.44116774115,308823.325443787,555.7187467089688,432.46153846153845,78.0,66.0,1.9135302195257997,0.6594370634997765,1.2850131104974376,0.0001649232779086372,0.012842245828072175,0.02604370850783128,0.03209495544433594,0.0,-1.4135954919840636,2.0279714978591756,0.4931035771733716,2.709471585957443e-06,0.0016460472611554758,0.015473683675130209,0.014796972274780273,0.013883113861083984,1.2333389501980114,0.9662965648566446,0.10637720763292162,False
192.168.1.50,31.13.83.4,56465,443,2025-01-13 21:08:13,0.04900193214416504,2548,51997.94964214296,3319,67732.02310136282,289095.3520408164,537.6758800995414,419.07142857142856,104.0,66.0,1.757962967465261,0.6566622042001652,1.2830172697108537,0.00018810243368540228,0.013715044064289486,0.027683581624712263,0.03273749351501465,0.0,-1.105482096873789,2.018482878723906,0.49542159140443365,2.709471585957443e-06,0.0016460472611554758,0.015473683675130209,0.014796972274780273,0.013883113861083984,1.2333389501980114,0.9662965648566446,0.10637720763292162,False
